ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	Gene
5508	6.72E-01	5.44E-01	0.608111	-6.482602	0.12274832		
21232	6.72E-01	5.44E-01	0.6080906	-6.482615	0.08090113	NM_177968	PPM1B
44741	6.72E-01	5.45E-01	-0.6080312	-6.48265	-0.10620335	XR_132470	
50566	6.72E-01	5.45E-01	0.6080006	-6.482669	0.08125856	NM_014412	CACYBP
14031	6.72E-01	5.45E-01	-0.6079439	-6.482703	-0.12830631	BC037547	CDC20B
9062	6.72E-01	5.45E-01	-0.607939	-6.482706	-0.07894125	NM_001017424	KCNK2
31927	6.72E-01	5.45E-01	-0.6077447	-6.482823	-0.10468083	NM_001098376	PRAMEF15
13667	6.72E-01	5.45E-01	0.6077197	-6.482838	0.10487271	NM_080659	C11orf52
48144	6.72E-01	5.45E-01	-0.6076492	-6.48288	-0.09911628		XLOC_006383
19028	6.72E-01	5.45E-01	-0.6076447	-6.482883	-0.10774089	NM_001010865	EME2
57625	6.72E-01	5.45E-01	-0.6076205	-6.482898	-0.11616305	NR_024406	LOC732275
23679	6.72E-01	5.45E-01	-0.6075423	-6.482945	-0.11457089	XM_929571	LOC646629
27302	6.72E-01	5.45E-01	0.6075178	-6.482959	0.11306197		
29413	6.72E-01	5.45E-01	0.6074907	-6.482976	0.05486902	XR_110299	LOC100506948
60387	6.72E-01	5.45E-01	0.6073941	-6.483034	0.0967166		
32338	6.72E-01	5.45E-01	0.6073234	-6.483076	0.10840418	AJ616798	MYB
26969	6.72E-01	5.45E-01	0.6072759	-6.483105	0.12795967		XLOC_007275
16818	6.72E-01	5.45E-01	0.6072471	-6.483122	0.11864895		XLOC_010419
18797	6.72E-01	5.45E-01	-0.6070246	-6.483256	-0.12783482	BX094520	XLOC_008341
26629	6.73E-01	5.45E-01	0.6068855	-6.483339	0.05716857	NR_038264	ADAMTS9-AS2
16741	6.73E-01	5.45E-01	-0.6068814	-6.483342	-0.12457068		XLOC_003354
60767	6.73E-01	5.45E-01	-0.6067314	-6.483432	-0.12240855		XLOC_003646
43680	6.73E-01	5.45E-01	-0.606724	-6.483436	-0.04936838	NM_001128223	ZNF717
1050	6.73E-01	5.45E-01	-0.6066106	-6.483505	-0.05577495	NM_003873	NRP1
46980	6.73E-01	5.45E-01	0.6065902	-6.483517	0.07669236		XLOC_l2_007074
8966	6.73E-01	5.46E-01	-0.6065354	-6.48355	-0.11242865	AK130173	LOC100133612
36382	6.73E-01	5.46E-01	0.6064635	-6.483593	0.11213025	NM_001067	TOP2A
62673	6.73E-01	5.46E-01	-0.6064591	-6.483596	-0.12846504	NM_002100	GYPB
44767	6.73E-01	5.46E-01	-0.6064416	-6.483606	-0.03806735	NM_006893	EIF2D
41868	6.73E-01	5.46E-01	-0.6063426	-6.483666	-0.04770958	NM_004655	AXIN2
10473	6.73E-01	5.46E-01	-0.6062587	-6.483716	-0.04919505	NM_175866	UHMK1
20008	6.73E-01	5.46E-01	0.6060611	-6.483835	0.10907591		XLOC_001412
451	6.73E-01	5.46E-01	-0.6059265	-6.483915	-0.15072296	NM_004752	GCM2
25841	6.73E-01	5.46E-01	-0.6059241	-6.483917	-0.11344844	NM_000509	FGG
30839	6.73E-01	5.46E-01	0.6058806	-6.483943	0.12184442		XLOC_010419
48437	6.73E-01	5.46E-01	0.605867	-6.483951	0.12221538	NM_018265	C1orf106
32297	6.73E-01	5.46E-01	-0.6058436	-6.483965	-0.11044595	NM_052943	FAM46B
852	6.73E-01	5.46E-01	-0.6058352	-6.48397	-0.22018447	NM_005555	KRT6B
35084	6.73E-01	5.46E-01	0.6058271	-6.483975	0.09136198	NM_001252102	KIF21B
30070	6.73E-01	5.46E-01	-0.6058088	-6.483986	-0.10705471	NM_012363	OR1N1
61268	6.73E-01	5.46E-01	-0.6057997	-6.483991	-0.1198836	AK091704	LOC149773
29046	6.73E-01	5.46E-01	0.6057817	-6.484002	0.07096215	BC044628	
3870	6.73E-01	5.46E-01	0.6057636	-6.484013	0.10696354		XLOC_003225
52538	6.73E-01	5.46E-01	0.6056895	-6.484057	0.11752882	AL707943	XLOC_l2_000792
38333	6.73E-01	5.46E-01	-0.6055554	-6.484138	-0.10395302	NM_138395	MARS2
16794	6.73E-01	5.46E-01	-0.6054192	-6.48422	-0.13755497	NM_000189	HK2
16310	6.73E-01	5.46E-01	-0.6053469	-6.484263	-0.10145211	XR_108746	LOC100506098
27072	6.73E-01	5.46E-01	0.605336	-6.484269	0.10364815	NM_001040105	MUC17
23122	6.73E-01	5.46E-01	0.6051984	-6.484352	0.20130663	AK057411	XLOC_013765
37669	6.74E-01	5.46E-01	0.6050668	-6.484431	0.0740869	NM_004482	GALNT3
17754	6.74E-01	5.47E-01	-0.604948	-6.484502	-0.1399824	NM_181645	CCDC67
17079	6.74E-01	5.47E-01	0.6048697	-6.484549	0.11557245		XLOC_l2_011987
58933	6.74E-01	5.47E-01	0.6048636	-6.484552	0.06025192	XR_109206	LOC100130111
49081	6.74E-01	5.47E-01	0.6048407	-6.484566	0.11365116		XLOC_003698
50322	6.74E-01	5.47E-01	0.6048255	-6.484575	0.10718476		XLOC_002878
31387	6.74E-01	5.47E-01	-0.6047264	-6.484635	-0.10336131		XLOC_005028
58549	6.74E-01	5.47E-01	0.6046482	-6.484681	0.07595375	NM_004976	KCNC1
43275	6.74E-01	5.47E-01	0.6045063	-6.484766	0.10878102	NM_006952	UPK1B
30078	6.74E-01	5.47E-01	0.6044031	-6.484828	0.05257658	NM_001098491	ZNF419
8768	6.74E-01	5.47E-01	-0.6043782	-6.484843	-0.10400189	NM_001002876	CENPM
5886	6.74E-01	5.47E-01	0.6043504	-6.48486	0.05357691	NM_031432	UCK1
49313	6.74E-01	5.47E-01	0.6043056	-6.484886	0.09905038	AK090403	
55576	6.74E-01	5.47E-01	0.6041894	-6.484956	0.12196449	NM_001012716	C18orf56
29909	6.74E-01	5.47E-01	-0.6041294	-6.484992	-0.11777292	NM_002159	HTN1
24114	6.74E-01	5.47E-01	0.6040848	-6.485019	0.11659181		XLOC_004168
6087	6.74E-01	5.47E-01	-0.603896	-6.485131	-0.10593212	BG219729	XLOC_007769
46121	6.74E-01	5.47E-01	0.6038261	-6.485173	0.03344125	NM_014892	SCAF8
61737	6.74E-01	5.47E-01	0.6037483	-6.48522	0.12131493	NM_001166220	TBX20
23825	6.74E-01	5.47E-01	-0.6037115	-6.485242	-0.11807686		XLOC_003338
46590	6.75E-01	5.47E-01	-0.6035822	-6.485319	-0.07714033	NM_000118	ENG
46804	6.75E-01	5.48E-01	0.6034961	-6.485371	0.10124397	NM_152381	XIRP2
47702	6.75E-01	5.48E-01	-0.6034415	-6.485403	-0.10923679		XLOC_000881
22306	6.75E-01	5.48E-01	0.6034329	-6.485408	0.1254013		XLOC_l2_013302
9428	6.75E-01	5.48E-01	-0.6032796	-6.4855	-0.1291692		XLOC_010791
32859	6.75E-01	5.48E-01	0.6030645	-6.485628	0.12564422		XLOC_010725
40208	6.75E-01	5.48E-01	-0.6030613	-6.48563	-0.17896336	NM_001243552	LOC100506650
16398	6.75E-01	5.48E-01	-0.6030172	-6.485657	-0.11470512		XLOC_011577
47770	6.75E-01	5.48E-01	0.6030134	-6.485659	0.12004188		XLOC_001654
8649	6.75E-01	5.48E-01	0.6030132	-6.485659	0.19215944	BE728685	EGLN3
19963	6.75E-01	5.48E-01	-0.6029918	-6.485672	-0.12326013	NR_002226	INGX
20443	6.75E-01	5.48E-01	0.6029504	-6.485697	0.05380271		
22408	6.75E-01	5.48E-01	0.6028923	-6.485731	0.03664312	NM_022551	RPS18
29618	6.75E-01	5.48E-01	0.6028518	-6.485755	0.12015885	AY203951	
21200	6.75E-01	5.48E-01	0.6027996	-6.485787	0.07080188	NM_176884	TAS2R43
50332	6.75E-01	5.48E-01	0.6027404	-6.485822	0.13515484		XLOC_013018
24378	6.75E-01	5.48E-01	-0.6027183	-6.485835	-0.07946834	NM_145025	AKD1
6609	6.75E-01	5.48E-01	-0.6026557	-6.485872	-0.04709283	NM_138285	NUP35
48312	6.75E-01	5.48E-01	0.6026159	-6.485896	0.10050177		P39192
8083	6.75E-01	5.48E-01	0.6026018	-6.485905	0.12473114	XR_133312	LOC100506849
48598	6.75E-01	5.48E-01	0.6024098	-6.486019	0.10530374	AK098570	XLOC_004325
32495	6.75E-01	5.48E-01	-0.6023432	-6.486059	-0.12121256		XLOC_000322
11530	6.75E-01	5.48E-01	-0.6023176	-6.486074	-0.03448605	NM_005610	RBBP4
8759	6.75E-01	5.48E-01	0.6022986	-6.486085	0.11253424		
2958	6.75E-01	5.48E-01	0.6021378	-6.486181	0.06103404	NM_015288	PHF15
37771	6.75E-01	5.48E-01	-0.602125	-6.486189	-0.04033346	NM_153603	COG7
35726	6.75E-01	5.48E-01	-0.6020764	-6.486218	-0.04483191		KPNA5
51324	6.75E-01	5.48E-01	-0.6020493	-6.486234	-0.1121534		XLOC_004983
36333	6.75E-01	5.49E-01	-0.6020096	-6.486258	-0.03800054	NM_022173	TIA1
53076	6.75E-01	5.49E-01	0.6019301	-6.486305	0.11866852		XLOC_003346
48213	6.75E-01	5.49E-01	0.6019076	-6.486319	0.11784359	AL133652	XLOC_000910
49008	6.75E-01	5.49E-01	-0.6018885	-6.48633	-0.11030743	NM_000059	BRCA2
19262	6.75E-01	5.49E-01	-0.6018202	-6.486371	-0.09777775	NM_000503	EYA1
18167	6.75E-01	5.49E-01	-0.6018182	-6.486372	-0.05699839	NR_038220	LOC170425
27583	6.75E-01	5.49E-01	0.6018025	-6.486381	0.07719076	XR_110395	XLOC_002997
37874	6.75E-01	5.49E-01	0.6017783	-6.486396	0.10310263		XLOC_l2_011693
10669	6.75E-01	5.49E-01	0.601774	-6.486398	0.13325776	AK056101	XLOC_008340
49292	6.76E-01	5.49E-01	0.6016332	-6.486482	0.08848846	NM_173843	IL1RN
17649	6.76E-01	5.49E-01	0.6014819	-6.486572	0.0682412	NM_005078	TLE3
38910	6.76E-01	5.49E-01	-0.6014592	-6.486586	-0.193445	XR_109977	
24586	6.76E-01	5.49E-01	-0.6013136	-6.486672	-0.11881144	NM_198451	FOXR2
35004	6.76E-01	5.49E-01	-0.6012836	-6.48669	-0.10422178		XLOC_000389
44350	6.76E-01	5.49E-01	-0.601267	-6.4867	-0.11029436	NM_016591	GCNT4
33465	6.76E-01	5.49E-01	0.6012036	-6.486738	0.10937091		XLOC_006039
2614	6.76E-01	5.49E-01	0.6011762	-6.486754	0.06356272	XR_112366	LOC100134365
26217	6.76E-01	5.49E-01	0.6011501	-6.48677	0.10728781	BC015590	XLOC_002696
11082	6.76E-01	5.49E-01	0.6011003	-6.486799	0.12369371		
49972	6.76E-01	5.49E-01	0.6010861	-6.486808	0.11528683	NM_002297	LCN1
45992	6.76E-01	5.49E-01	-0.6009393	-6.486895	-0.03497534	NM_016732	RALY
43328	6.76E-01	5.49E-01	-0.6009373	-6.486896	-0.14976361	NM_003391	WNT2
11183	6.76E-01	5.49E-01	0.6009149	-6.48691	0.08407276	NM_021205	RHOU
31778	6.76E-01	5.49E-01	-0.6009079	-6.486914	-0.09959091	AK291611	
18637	6.76E-01	5.49E-01	0.6008673	-6.486938	0.041127	NM_013260	SAP30BP
42389	6.76E-01	5.49E-01	-0.6008329	-6.486959	-0.1171294	NM_001815	CEACAM3
56873	6.76E-01	5.49E-01	0.6007453	-6.487011	0.06911955	NM_205850	SLC24A5
60458	6.76E-01	5.49E-01	-0.6006701	-6.487055	-0.10692722	AK126541	XLOC_004598
46439	6.76E-01	5.49E-01	0.6006275	-6.487081	0.11339004	XR_108615	XLOC_005371
37530	6.76E-01	5.49E-01	0.6006008	-6.487097	0.04965863	NM_015911	ZNF691
11607	6.76E-01	5.49E-01	0.6005872	-6.487105	0.07570084	NM_013390	TMEM2
50186	6.76E-01	5.50E-01	0.6004887	-6.487163	0.12149437		XLOC_003425
2420	6.76E-01	5.50E-01	0.6004576	-6.487182	0.13285118	AK300121	
54910	6.76E-01	5.50E-01	0.6003492	-6.487246	0.02572756	NM_007171	POMT1
11552	6.76E-01	5.50E-01	0.6001496	-6.487365	0.11117314	NM_079420	MYL1
15469	6.76E-01	5.50E-01	-0.6001259	-6.487379	-0.14338508		XLOC_010493
42246	6.76E-01	5.50E-01	-0.6000866	-6.487402	-0.12915115	NM_002023	FMOD
36038	6.77E-01	5.50E-01	-0.599841	-6.487548	-0.09813943	BC043557	LOC340090
25077	6.77E-01	5.50E-01	-0.5998271	-6.487556	-0.12030487	NM_016591	GCNT4
36135	6.77E-01	5.50E-01	0.5997517	-6.487601	0.09541234		XLOC_l2_002276
9803	6.77E-01	5.50E-01	-0.5996735	-6.487648	-0.13435884	BC042078	XLOC_003524
22512	6.77E-01	5.50E-01	-0.599671	-6.487649	-0.04024634	NM_016500	CXorf26
26188	6.77E-01	5.50E-01	0.599641	-6.487667	0.11878876		GTF2IRD2B
58179	6.77E-01	5.50E-01	0.599536	-6.487729	0.10307296	NM_207328	GPAT2
41948	6.77E-01	5.50E-01	0.5995196	-6.487739	0.0555001	AK097701	
16267	6.77E-01	5.50E-01	0.5994656	-6.487771	0.12380997		XLOC_005215
10559	6.77E-01	5.50E-01	-0.5994491	-6.487781	-0.10176068	NR_003367	PVT1
42633	6.77E-01	5.50E-01	-0.5994209	-6.487798	-0.08294214	NM_030665	RAI1
3378	6.77E-01	5.50E-01	-0.5993687	-6.487829	-0.12910113	NM_032578	MYPN
948	6.77E-01	5.50E-01	-0.599364	-6.487831	-0.07442738	NM_006461	SPAG5
56590	6.77E-01	5.50E-01	0.5992854	-6.487878	0.10603066	XR_109176	LOC100507568
57638	6.77E-01	5.50E-01	-0.5992236	-6.487915	-0.07369499	NM_182896	ARL13B
59466	6.77E-01	5.50E-01	0.599192	-6.487933	0.09939461		XLOC_006377
57902	6.77E-01	5.50E-01	0.5991429	-6.487963	0.09714047	NM_016830	VAMP1
55492	6.77E-01	5.50E-01	0.599123	-6.487974	0.10920502		XLOC_010258
14057	6.77E-01	5.50E-01	-0.5990897	-6.487994	-0.12310527		XLOC_008418
9121	6.77E-01	5.50E-01	0.5990287	-6.48803	0.0607821	NM_007223	GPR176
49701	6.77E-01	5.51E-01	-0.598905	-6.488104	-0.05889172	NM_006299	ZNF193
9443	6.77E-01	5.51E-01	-0.5988975	-6.488108	-0.12982399		XLOC_013742
9881	6.77E-01	5.51E-01	0.5987082	-6.48822	0.04174115	NM_016308	CMPK1
38129	6.77E-01	5.51E-01	-0.5986716	-6.488242	-0.10976224		ENAH
30528	6.77E-01	5.51E-01	0.5986005	-6.488284	0.06747709	NM_152283	ZFP62
11642	6.77E-01	5.51E-01	0.5985374	-6.488322	0.05617486	NM_012472	LRRC6
14173	6.77E-01	5.51E-01	-0.5985291	-6.488327	-0.08121391		XLOC_011063
50087	6.77E-01	5.51E-01	-0.5984844	-6.488353	-0.11328182	NM_001004690	OR2M5
43918	6.77E-01	5.51E-01	-0.5984176	-6.488393	-0.03199603	NM_004589	SCO1
15140	6.77E-01	5.51E-01	-0.598372	-6.48842	-0.02560373	NM_002533	NVL
15925	6.77E-01	5.51E-01	-0.5983494	-6.488433	-0.12669034	XR_108920	LOC100505760
55081	6.77E-01	5.51E-01	0.5982659	-6.488483	0.1117732	CR595074	RPL31
41267	6.77E-01	5.51E-01	0.5982424	-6.488497	0.10035823	AY338954	XLOC_l2_004342
38548	6.78E-01	5.51E-01	0.5981078	-6.488576	0.11302596	NM_002449	MSX2
48985	6.78E-01	5.51E-01	0.5980987	-6.488582	0.09659892	NM_138568	EXOC3L2
39102	6.78E-01	5.51E-01	-0.5980252	-6.488625	-0.10869892		XLOC_006335
56634	6.78E-01	5.51E-01	-0.5979968	-6.488642	-0.12043515	NR_015417	LOC284276
5759	6.78E-01	5.51E-01	0.5979613	-6.488663	0.02779474	NM_004649	C21orf33
10657	6.78E-01	5.51E-01	-0.5979478	-6.488671	-0.1022723	NM_005376	MYCL1
8762	6.78E-01	5.51E-01	-0.5978996	-6.4887	-0.14720661		XLOC_005460
1491	6.78E-01	5.51E-01	0.5978018	-6.488757	0.0547516	NM_024806	C11orf63
8380	6.78E-01	5.51E-01	-0.5977204	-6.488806	-0.04311644	NM_175732	PTPMT1
47572	6.78E-01	5.51E-01	0.5977128	-6.48881	0.1179381		
49804	6.78E-01	5.51E-01	-0.5977091	-6.488812	-0.11602036	NM_173485	TSHZ2
19469	6.78E-01	5.51E-01	-0.5977029	-6.488816	-0.10659416	BC131758	XLOC_011821
41726	6.78E-01	5.51E-01	-0.5976912	-6.488823	-0.12843218	BC042481	KIF26B
40212	6.78E-01	5.51E-01	0.5975997	-6.488877	0.10185468	NM_001001913	OR52N1
12284	6.78E-01	5.51E-01	0.59757	-6.488895	0.13831231	NM_024518	ULBP3
61583	6.78E-01	5.51E-01	-0.5975452	-6.488909	-0.06838961	AY956766	HSP90AB5P
8279	6.78E-01	5.51E-01	-0.5975247	-6.488921	-0.04170882	NM_021045	ZNF248
29156	6.78E-01	5.52E-01	0.5974072	-6.488991	0.03891164	NM_032860	LTV1
47094	6.78E-01	5.52E-01	-0.5973537	-6.489023	-0.03315066	NM_006955	ZNF33B
19206	6.78E-01	5.52E-01	-0.5973385	-6.489032	-0.1218874		
61712	6.78E-01	5.52E-01	0.5972167	-6.489104	0.12223865	AB529249	
28693	6.78E-01	5.52E-01	0.5971885	-6.48912	0.07949627	NM_006682	FGL2
57177	6.78E-01	5.52E-01	-0.5971174	-6.489162	-0.06051395	XR_108874	
532	6.78E-01	5.52E-01	-0.597108	-6.489168	-0.08450974	BC033992	XLOC_001947
8722	6.78E-01	5.52E-01	0.597057	-6.489198	0.13759486	NM_175569	XG
2692	6.78E-01	5.52E-01	0.5970356	-6.489211	0.12957841	CR600703	XLOC_l2_007986
23104	6.78E-01	5.52E-01	0.5970275	-6.489215	0.04713031	NM_182543	NSUN6
47869	6.78E-01	5.52E-01	0.5970038	-6.489229	0.09626027	XR_108804	LOC100506664
39294	6.78E-01	5.52E-01	0.5969008	-6.48929	0.03637933	NM_001527	HDAC2
29463	6.78E-01	5.52E-01	0.5967705	-6.489367	0.09402707	NM_052956	ACSM1
1756	6.78E-01	5.52E-01	-0.5967544	-6.489377	-0.12161762	NM_000634	CXCR1
23254	6.78E-01	5.52E-01	-0.5966623	-6.489431	-0.10198734		XLOC_003370
4864	6.78E-01	5.52E-01	0.5966299	-6.489451	0.03663403	NM_173647	RNF149
32170	6.78E-01	5.52E-01	0.5965825	-6.489479	0.10966397		XLOC_007772
8626	6.78E-01	5.52E-01	-0.5965259	-6.489512	-0.09917722	XR_108892	FLJ45872
38361	6.78E-01	5.52E-01	-0.5964918	-6.489532	-0.05015842	NM_080680	COL11A2
19944	6.78E-01	5.52E-01	-0.5964627	-6.489549	-0.06083145	NM_017872	THG1L
29465	6.78E-01	5.52E-01	-0.5964443	-6.48956	-0.06224649	NM_032482	DOT1L
10288	6.78E-01	5.52E-01	0.5964416	-6.489562	0.05122529	NM_024089	KDELC1
39079	6.79E-01	5.52E-01	-0.5962714	-6.489662	-0.09919318	NM_032214	SLA2
24302	6.79E-01	5.52E-01	-0.5962451	-6.489678	-0.03783815	NM_182627	WDR53
55223	6.79E-01	5.52E-01	-0.5961911	-6.48971	-0.04811266	XM_003119897	LOC100287063
28951	6.79E-01	5.52E-01	-0.5961037	-6.489761	-0.07801314	NR_034113	DNAJC27-AS1
2528	6.79E-01	5.53E-01	0.5959475	-6.489853	0.04113874	NM_020177	FEM1C
38663	6.79E-01	5.53E-01	-0.5958882	-6.489888	-0.10738042		
19059	6.79E-01	5.53E-01	-0.5958585	-6.489906	-0.15096696		XLOC_005589
14264	6.79E-01	5.53E-01	0.5957716	-6.489957	0.12440057	NR_037839	CES5AP1
5317	6.79E-01	5.53E-01	0.5957494	-6.48997	0.11225223		XLOC_l2_006780
42227	6.79E-01	5.53E-01	-0.5956795	-6.490012	-0.10087609		XLOC_013721
22002	6.79E-01	5.53E-01	0.5956257	-6.490043	0.12420602	NR_037870	LOC100131825
929	6.79E-01	5.53E-01	-0.5955311	-6.490099	-0.04933975	XR_132617	LOC100652974
9524	6.79E-01	5.53E-01	0.5954692	-6.490136	0.15141076		XLOC_009252
56506	6.79E-01	5.53E-01	-0.5954336	-6.490157	-0.11095208		
37203	6.79E-01	5.53E-01	0.5953935	-6.49018	0.03228892	NM_177966	PDE12
16315	6.79E-01	5.53E-01	-0.5952825	-6.490246	-0.1221987		XLOC_l2_001238
9701	6.79E-01	5.53E-01	0.5951784	-6.490307	0.05225463	NM_144641	PPM1M
51237	6.79E-01	5.53E-01	0.5951576	-6.490319	0.07474991	NM_020882	COL20A1
60093	6.79E-01	5.53E-01	-0.5951265	-6.490338	-0.05894546	NR_003237	SNORD113-9
11899	6.79E-01	5.53E-01	0.5950953	-6.490356	0.10883468		XLOC_003964
39025	6.79E-01	5.53E-01	-0.5949945	-6.490415	-0.07788065		
39816	6.79E-01	5.53E-01	-0.5949601	-6.490436	-0.02878251	NM_006886	ATP5E
53258	6.79E-01	5.53E-01	0.5949401	-6.490448	0.07463445	NM_001233	CAV2
1430	6.79E-01	5.53E-01	0.594922	-6.490458	0.05968274		XLOC_014338
43178	6.79E-01	5.53E-01	0.5948753	-6.490486	0.13526661		XLOC_l2_015804
24210	6.79E-01	5.53E-01	-0.5947669	-6.490549	-0.13072703		XLOC_012379
17273	6.79E-01	5.53E-01	-0.5947648	-6.490551	-0.04114237	NR_038266	MYLK-AS1
35755	6.79E-01	5.53E-01	0.5947299	-6.490571	0.10441058		XLOC_000980
38520	6.79E-01	5.53E-01	-0.5946924	-6.490593	-0.08799349	NM_014400	LYPD3
51449	6.79E-01	5.53E-01	0.5946892	-6.490595	0.09765235		XLOC_004049
28339	6.79E-01	5.53E-01	-0.5946746	-6.490604	-0.10217951		XLOC_l2_015893
19253	6.79E-01	5.53E-01	0.5946071	-6.490644	0.1155643		XLOC_000832
50877	6.80E-01	5.54E-01	0.5944102	-6.49076	0.10021869	BG428231	
7819	6.80E-01	5.54E-01	0.5943641	-6.490787	0.05054143	NM_001006946	SDC1
12286	6.80E-01	5.54E-01	-0.5942467	-6.490856	-0.10009757	NM_000271	NPC1
23448	6.80E-01	5.54E-01	-0.5942341	-6.490863	-0.10543147	BC036375	ACE
23396	6.80E-01	5.54E-01	0.594191	-6.490889	0.10805814		XLOC_l2_008783
1546	6.80E-01	5.54E-01	0.5940644	-6.490963	0.0741217	NM_032420	PCDH1
56672	6.80E-01	5.54E-01	0.5940498	-6.490972	0.11111341	NM_013268	LGALS13
54824	6.80E-01	5.54E-01	0.5938618	-6.491082	0.12662068	XR_108408	LOC100506923
39016	6.80E-01	5.54E-01	0.5938526	-6.491088	0.11602322	BX089102	XLOC_004228
24043	6.80E-01	5.54E-01	0.5937639	-6.49114	0.11301048	XR_110640	LOC100505904
62571	6.80E-01	5.54E-01	-0.5937524	-6.491147	-0.03628384	NM_001564	ING2
27522	6.80E-01	5.54E-01	-0.5937459	-6.49115	-0.11187815		XLOC_003629
16353	6.80E-01	5.54E-01	0.5937248	-6.491163	0.11972078	NM_032602	GJA10
37833	6.80E-01	5.54E-01	0.5936451	-6.49121	0.04592157	NM_006521	TFE3
30774	6.80E-01	5.54E-01	0.5936054	-6.491233	0.1008496		XLOC_010971
58716	6.80E-01	5.54E-01	-0.5935896	-6.491242	-0.06497567	NM_032020	FUCA2
23027	6.80E-01	5.54E-01	-0.5935721	-6.491253	-0.10661798	NM_001111319	CLDN22
54715	6.80E-01	5.54E-01	-0.5935385	-6.491272	-0.15778277	XR_110272	LOC100506004
42139	6.80E-01	5.54E-01	0.5934759	-6.491309	0.10360686	NM_138283	CSTL1
44001	6.80E-01	5.54E-01	0.5934298	-6.491336	0.0891258	NM_016644	PRR16
18245	6.80E-01	5.54E-01	0.5933778	-6.491367	0.11555358		XLOC_014192
22764	6.80E-01	5.54E-01	-0.5933228	-6.491399	-0.08826605	AK226145	psiTPTE22
34747	6.80E-01	5.54E-01	-0.5932505	-6.491442	-0.08925632		
3915	6.80E-01	5.54E-01	-0.5932289	-6.491454	-0.13067244		XLOC_001515
46888	6.80E-01	5.54E-01	0.593178	-6.491484	0.1195075	NR_033895	LOC286083
15858	6.80E-01	5.54E-01	-0.5931532	-6.491499	-0.17156106	NM_032784	RSPO3
14659	6.80E-01	5.54E-01	0.5930152	-6.49158	0.11834788	NM_138933	A1CF
20825	6.80E-01	5.55E-01	-0.5929656	-6.491609	-0.08725774	NM_020344	SLC24A2
3878	6.80E-01	5.55E-01	0.5928711	-6.491664	0.14082812	BI829399	XLOC_013826
56428	6.80E-01	5.55E-01	-0.5928511	-6.491676	-0.03629874	NM_006515	SETMAR
1738	6.80E-01	5.55E-01	0.5928121	-6.491699	0.07407235	NM_019052	CCHCR1
28223	6.81E-01	5.55E-01	0.5927638	-6.491727	0.11863756		
10717	6.81E-01	5.55E-01	0.5927594	-6.49173	0.11691381		
28003	6.81E-01	5.55E-01	-0.592685	-6.491774	-0.10296286	BC015449	XLOC_006850
32612	6.81E-01	5.55E-01	-0.5926766	-6.491779	-0.10451855	NM_002711	PPP1R3A
5528	6.81E-01	5.55E-01	0.5926199	-6.491812	0.09775714		XLOC_008844
30299	6.81E-01	5.55E-01	-0.5924708	-6.491899	-0.04886751	NM_001030273	ARNTL
5653	6.81E-01	5.55E-01	-0.5924632	-6.491904	-0.12302651		XLOC_011491
54509	6.81E-01	5.55E-01	-0.5924557	-6.491908	-0.10579702	NR_027318	LOC148145
46344	6.81E-01	5.55E-01	0.5924232	-6.491927	0.09815446	BU567630	XLOC_l2_013729
35231	6.81E-01	5.55E-01	-0.5923691	-6.491959	-0.10770208	BC041448	XLOC_l2_010833
45707	6.81E-01	5.55E-01	0.5922846	-6.492009	0.06618293		
15454	6.81E-01	5.55E-01	-0.5922662	-6.492019	-0.05665309	NM_022065	THADA
42791	6.81E-01	5.55E-01	0.5922419	-6.492034	0.09146025	NM_024597	MAP7D3
8870	6.81E-01	5.55E-01	-0.5922415	-6.492034	-0.13638645		
22153	6.81E-01	5.55E-01	-0.5921542	-6.492085	-0.13705067		
9331	6.81E-01	5.55E-01	-0.5921399	-6.492093	-0.02717939	NM_001332	CTNND2
39305	6.81E-01	5.55E-01	0.5921236	-6.492103	0.11283796		XLOC_l2_009285
14137	6.81E-01	5.55E-01	0.5920981	-6.492118	0.11328672	BC023608	XLOC_l2_001322
3076	6.81E-01	5.55E-01	0.5920924	-6.492121	0.11046463	NM_001012416	KRTAP5-6
29912	6.81E-01	5.55E-01	0.5920783	-6.49213	0.11605466	NM_000804	FOLR3
48613	6.81E-01	5.55E-01	0.5920017	-6.492174	0.04694742	NM_000889	ITGB7
11311	6.81E-01	5.55E-01	-0.5919395	-6.492211	-0.12673211	NM_005263	GFI1
40247	6.81E-01	5.55E-01	0.5918941	-6.492238	0.15465055	NM_053036	NPFFR2
35478	6.81E-01	5.55E-01	-0.5918387	-6.49227	-0.03896746	NM_024491	CEP70
35215	6.81E-01	5.55E-01	-0.5917738	-6.492308	-0.1010178	NM_017637	BNC2
21058	6.81E-01	5.55E-01	-0.5917332	-6.492332	-0.09477743	XR_109635	
52822	6.81E-01	5.55E-01	-0.5916911	-6.492356	-0.06529654	NM_078470	COX15
25455	6.81E-01	5.55E-01	0.5916467	-6.492383	0.1139826		
28642	6.81E-01	5.55E-01	0.5915962	-6.492412	0.06744226	NM_001779	CD58
1010	6.81E-01	5.56E-01	-0.5914599	-6.492492	-0.11796986	AK097193	XLOC_000856
45064	6.81E-01	5.56E-01	-0.591385	-6.492536	-0.11515515	BF570972	SNAR-B1
37719	6.81E-01	5.56E-01	-0.5913321	-6.492567	-0.09528147	NM_182607	VSIG1
