"","ENSEMBL","Length","SYMBOL","ENTREZID"
"24922","ENSMUSG00000091504",5290,"Vmn2r118","383258"
"24923","ENSMUSG00000091510",827,"Mtag2","50994"
"24924","ENSMUSG00000091511",3333,"Vmn2r87","625131"
"24925","ENSMUSG00000091512",4151,"Lamtor3","56692"
"24926","ENSMUSG00000091514",3987,"Gm17484","100503003"
"24927","ENSMUSG00000091519",3141,"Skor2","664805"
"24928","ENSMUSG00000091523",1042,"AU040972","104522"
"24929","ENSMUSG00000091526",1322,"BB019430","103505"
"24930","ENSMUSG00000091528",2627,"Vmn2r-ps158","668612"
"24931","ENSMUSG00000091530",656,"Cldn20","621628"
"24932","ENSMUSG00000091531",2835,"Olfr102","258218"
"24933","ENSMUSG00000091537",1359,"Tma7","66167"
"24934","ENSMUSG00000091537",1359,"Tma7-ps","115487184"
"24935","ENSMUSG00000091539",921,"Vmn1r238","100312476"
"24936","ENSMUSG00000091541",6778,"Vmn1r9","171203"
"24937","ENSMUSG00000091550",1533,"Gm6811","627924"
"24938","ENSMUSG00000091556",5722,"Gm14569","101055983"
"24939","ENSMUSG00000091558",1016,"Gm17227","102639888"
"24940","ENSMUSG00000091569",1402,"Gm8232","666678"
"24941","ENSMUSG00000091570",1156,"Gm7707","665601"
"24942","ENSMUSG00000091572",17411,"Vmn2r3","637004"
"24943","ENSMUSG00000091575",3697,"2010016I18Rik","69206"
"24944","ENSMUSG00000091586",3198,"Cyp4f17","208285"
"24945","ENSMUSG00000091594",3673,"LOC115486519","115486519"
"24946","ENSMUSG00000091601",3164,"Olfr93","258051"
"24947","ENSMUSG00000091613",850,"Gm17046","100417764"
"24948","ENSMUSG00000091614",1511,"Tmem217","71138"
"24949","ENSMUSG00000091617",1817,"Gm3752","115488284"
"24950","ENSMUSG00000091618",2817,"H60c","670558"
"24951","ENSMUSG00000091620",17689,"Vmn2r23","435916"
"24952","ENSMUSG00000091624",10312,"Vmn2r9","435864"
"24953","ENSMUSG00000091625",792,"Lsm5","66373"
"24954","ENSMUSG00000091627",487,"LOC118568143","118568143"
"24955","ENSMUSG00000091631",11186,"Vmn2r95","328759"
"24956","ENSMUSG00000091635",5716,"Vmn2r13","231589"
"24957","ENSMUSG00000091636",2620,"Akain1","320722"
"24958","ENSMUSG00000091638",924,"Vmn1r113","436135"
"24959","ENSMUSG00000091639",1355,"Gm3756","100042266"
"24960","ENSMUSG00000091648",1947,"C2cd4d","271944"
"24961","ENSMUSG00000091649",1184,"Phf11b","236451"
"24962","ENSMUSG00000091650",1864,"Apol11a","626615"
"24963","ENSMUSG00000091651",3291,"Vmn2r36","100042653"
"24964","ENSMUSG00000091652",3122,"Vmn1r57","665150"
"24965","ENSMUSG00000091656",3492,"Vmn2r106","224576"
"24966","ENSMUSG00000091657",1395,"Gm3072","102639794"
"24967","ENSMUSG00000091662",3485,"Vmn1r69","252904"
"24968","ENSMUSG00000091665",1588,"Gm17101","100417473"
"24969","ENSMUSG00000091668",555,"Gm8358","666911"
"24970","ENSMUSG00000091670",9952,"Vmn2r105","627743"
"24971","ENSMUSG00000091671",289,"Trbv10","100124670"
"24972","ENSMUSG00000091679",6894,"Vmn2r96","433070"
"24973","ENSMUSG00000091680",3951,"Klhdc7b","546648"
"24974","ENSMUSG00000091682",650,"Trgc3","107575"
"24975","ENSMUSG00000091685",2241,"Gm17359","100233207"
"24976","ENSMUSG00000091686",865,"4930471C04Rik","78176"
"24977","ENSMUSG00000091692",2963,"4930433I11Rik","243944"
"24978","ENSMUSG00000091694",2463,"Apol11b","328563"
"24979","ENSMUSG00000091697",1323,"Eif3s6-ps2","16343"
"24980","ENSMUSG00000091698",1723,"Gm6526","115488379"
"24981","ENSMUSG00000091700",1816,"Gm7876","108168186"
"24982","ENSMUSG00000091705",2181,"H2-Q2","15013"
"24983","ENSMUSG00000091712",5740,"Sec14l5","665119"
"24984","ENSMUSG00000091718",1405,"Gm16506","102634304"
"24985","ENSMUSG00000091721",1562,"Gimd1","433653"
"24986","ENSMUSG00000091722",4472,"Siah3","380918"
"24987","ENSMUSG00000091723",187,"Gm17366","102631641"
"24988","ENSMUSG00000091725",1473,"Gm8220","666660"
"24989","ENSMUSG00000091730",3942,"Gm17230","100417294"
"24990","ENSMUSG00000091732",525,"Gm17541","100416664"
"24991","ENSMUSG00000091733",1408,"Gm8094","666420"
"24992","ENSMUSG00000091734",4727,"Vmn1r29","113859"
"24993","ENSMUSG00000091735",1977,"Gpr62","436090"
"24994","ENSMUSG00000091736",2867,"Yy2","100073351"
"24995","ENSMUSG00000091740",818,"LOC118568140","118568140"
"24996","ENSMUSG00000091742",520,"Gm5093","328825"
"24997","ENSMUSG00000091749",989,"Tspy-ps","22109"
"24998","ENSMUSG00000091754",1746,"Gm3636","100041151"
"24999","ENSMUSG00000091764",7601,"Zfp964","636741"
"25000","ENSMUSG00000091771",2571,"Vmn2r103","627636"
"25001","ENSMUSG00000091776",1191,"Gm8340","666874"
"25002","ENSMUSG00000091779",1291,"Gm21293","100861880"
"25003","ENSMUSG00000091780",1253,"Sco2","100126824"
"25004","ENSMUSG00000091786",769,"Gm8425","115488618"
"25005","ENSMUSG00000091794",5032,"Vmn2r18","632671"
"25006","ENSMUSG00000091803",3751,"Cox16","66272"
"25007","ENSMUSG00000091805",8709,"Vmn2r108","627805"
"25008","ENSMUSG00000091811",1605,"Inafm1","66300"
"25009","ENSMUSG00000091812",463,"Ear-ps5","503848"
"25010","ENSMUSG00000091813",2445,"Ces2h","436059"
"25011","ENSMUSG00000091814",1595,"Gm8050","100504200"
"25012","ENSMUSG00000091818",625,"Rpl19-ps4","382844"
"25013","ENSMUSG00000091821",1083,"Srsx","100151772"
"25014","ENSMUSG00000091825",1072,"Gm5778","544705"
"25015","ENSMUSG00000091827",1278,"Speer4f2","100041749"
"25016","ENSMUSG00000091834",483,"Gm17177","544917"
"25017","ENSMUSG00000091842",351,"Gm16490","102638785"
"25018","ENSMUSG00000091844",20036,"Gm8251","102636082"
"25019","ENSMUSG00000091845",390,"Rpl36-ps12","100043718"
"25020","ENSMUSG00000091859",5803,"Vmn2r100","627537"
"25021","ENSMUSG00000091863",1050,"Cldn34a","635396"
"25022","ENSMUSG00000091864",906,"Gm17102","102638296"
"25023","ENSMUSG00000091866",910,"Gm6257","621763"
"25024","ENSMUSG00000091867",3445,"Cyp2a22","233005"
"25025","ENSMUSG00000091873",3873,"Olfr732","258659"
"25026","ENSMUSG00000091874",1832,"Vmn1r56","81015"
"25027","ENSMUSG00000091879",12173,"Vmn2r17","384221"
"25028","ENSMUSG00000091882",1816,"Gm6337","622640"
"25029","ENSMUSG00000091888",2718,"Vmn2r80","624765"
"25030","ENSMUSG00000091896",11565,"Ube2d2a","56550"
"25031","ENSMUSG00000091897",1162,"Gm17019","66773"
"25032","ENSMUSG00000091898",1041,"Tnnc1","21924"
"25033","ENSMUSG00000091903",1168,"Gm6460","623898"
"25034","ENSMUSG00000091906",885,"1700099I09Rik","76624"
"25035","ENSMUSG00000091923",2083,"Gm8267","666744"
"25036","ENSMUSG00000091924",6982,"Vmn1r185","171265"
"25037","ENSMUSG00000091926",2992,"Vmn2r62","546964"
"25038","ENSMUSG00000091929",789,"Gm8582","667341"
"25039","ENSMUSG00000091930",8292,"Vmn2r52","384534"
"25040","ENSMUSG00000091931",1417,"Gon7","100233175"
"25041","ENSMUSG00000091933",1102,"Gm8857","667880"
"25042","ENSMUSG00000091937",352,"Gm3646","100042065"
"25043","ENSMUSG00000091945",14986,"Vmn2r114","666002"
"25044","ENSMUSG00000091950",1050,"Olfr421-ps1","258715"
"25045","ENSMUSG00000091955",485,"Gm9844","100043712"
"25046","ENSMUSG00000091956",1327,"C2cd4b","75697"
"25047","ENSMUSG00000091957",981,"Rps2-ps10","667279"
"25048","ENSMUSG00000091962",7115,"Vmn2r78","637896"
"25049","ENSMUSG00000091967",2721,"Vmn2r128","667031"
"25050","ENSMUSG00000091971",2967,"Hspa1a","193740"
"25051","ENSMUSG00000091972",2690,"Tmem207","100043057"
"25052","ENSMUSG00000091983",4404,"Olfr457","258989"
"25053","ENSMUSG00000091987",1576,"Gm10352","100042881"
"25054","ENSMUSG00000091994",3591,"E130317F20Rik","414101"
"25055","ENSMUSG00000091996",2404,"BC049352","408059"
"25056","ENSMUSG00000091998",658,"Gm17072","100417496"
"25057","ENSMUSG00000092008",1708,"Cyp2c69","100043108"
"25058","ENSMUSG00000092009",6340,"Myh15","667772"
"25059","ENSMUSG00000092019",1850,"Eif1ad6","100042776"
"25060","ENSMUSG00000092021",2692,"Gbp11","634650"
"25061","ENSMUSG00000092032",17010,"Vmn2r59","628444"
"25062","ENSMUSG00000092035",6667,"Peg10","170676"
"25063","ENSMUSG00000092036",1506,"Gm2244","100039452"
"25064","ENSMUSG00000092039",832,"Gm5501","433161"
"25065","ENSMUSG00000092040",1154,"Gm17198","100418376"
"25066","ENSMUSG00000092043",663,"Esp6","433107"
"25067","ENSMUSG00000092048",6841,"Vmn2r85","623734"
"25068","ENSMUSG00000092049",9549,"Vmn2r4","637053"
"25069","ENSMUSG00000092054",4145,"Kif4-ps","74947"
"25070","ENSMUSG00000092056",734,"Gm7289","640234"
"25071","ENSMUSG00000092060",9886,"Bend4","666938"
"25072","ENSMUSG00000092066",1027,"1700121N20Rik","76639"
"25073","ENSMUSG00000092072",429,"Gm4540","100043594"
"25074","ENSMUSG00000092074",4267,"Dynlt1a","100310872"
"25075","ENSMUSG00000092077",3081,"Olfr101","258831"
"25076","ENSMUSG00000092080",8679,"Vmn2r16","384220"
"25077","ENSMUSG00000092083",15165,"Kcnb2","98741"
"25078","ENSMUSG00000092094",4430,"Zfp804b","207618"
"25079","ENSMUSG00000092103",4901,"Gm17039","102636903"
"25080","ENSMUSG00000092107",450,"Ear-ps4","497108"
"25081","ENSMUSG00000092109",729,"Gm9376","668814"
"25082","ENSMUSG00000092111",19208,"Vmn2r113","434701"
"25083","ENSMUSG00000092118",1691,"Fancf","100040608"
"25084","ENSMUSG00000092120",3775,"Vmn2r90","626942"
"25085","ENSMUSG00000092125",1269,"AA543401","100417434"
"25086","ENSMUSG00000092130",3987,"D030025P21Rik","100303738"
"25087","ENSMUSG00000092131",1052,"BC050972","407808"
"25088","ENSMUSG00000092134",1394,"Gm17089","118027456"
"25089","ENSMUSG00000092142",1410,"Gm6482","102635554"
"25090","ENSMUSG00000092147",1512,"Gm7052","631010"
"25091","ENSMUSG00000092148",1401,"Gm8005","666253"
"25092","ENSMUSG00000092152",1379,"Gm17026","101056136"
"25093","ENSMUSG00000092162",7340,"Vmn2r86","625109"
"25094","ENSMUSG00000092164",958,"Rergl","632971"
"25095","ENSMUSG00000092165",2444,"Gm21154","100861708"
"25096","ENSMUSG00000092165",2444,"Gm46479","108168195"
"25097","ENSMUSG00000092165",2444,"Gm5624","115488302"
"25098","ENSMUSG00000092166",1571,"LOC108168684","108168684"
"25099","ENSMUSG00000092166",1571,"Gm46934","108169098"
"25100","ENSMUSG00000092166",1571,"Pramel45","108169100"
"25101","ENSMUSG00000092166",1571,"Gm46935","108169101"
"25102","ENSMUSG00000092167",1814,"Gm3696","100042149"
"25103","ENSMUSG00000092171",1475,"4833427F10Rik","74601"
"25104","ENSMUSG00000092173",2573,"Vmn2r-ps38","665485"
"25105","ENSMUSG00000092175",2565,"Gm3584","100041942"
"25106","ENSMUSG00000092178",2545,"Gm45351","72716"
"25107","ENSMUSG00000092179",219,"Vmn2r-ps75","100124565"
"25108","ENSMUSG00000092183",1247,"4930515G01Rik","67642"
"25109","ENSMUSG00000092184",551,"Gm18489","100417263"
"25110","ENSMUSG00000092192",1975,"Dnaaf4","67685"
"25111","ENSMUSG00000092195",2629,"Vmn2r-ps87","637881"
"25112","ENSMUSG00000092196",1326,"Gm38505","102638008"
"25113","ENSMUSG00000092200",3418,"Tnxa","100043024"
"25114","ENSMUSG00000092202",517,"Stk19-ps1","114241"
"25115","ENSMUSG00000092203",2597,"1110038B12Rik","68763"
"25116","ENSMUSG00000092208",840,"Vmn1r-ps58","100312504"
"25117","ENSMUSG00000092210",1001,"A930009A15Rik","77798"
"25118","ENSMUSG00000092211",385,"Vmn2r-ps67","100124562"
"25119","ENSMUSG00000092212",2040,"Slc22a13b","109280"
"25120","ENSMUSG00000092213",650,"Gm18522","100417310"
"25121","ENSMUSG00000092214",1123,"Gm18560","100417361"
"25122","ENSMUSG00000092216",993,"Gm19345","100502736"
"25123","ENSMUSG00000092223",667,"Gm19807","100503634"
"25124","ENSMUSG00000092225",4073,"Gm2381","100039706"
"25125","ENSMUSG00000092227",901,"Gm7651","665474"
"25126","ENSMUSG00000092228",942,"Vmn1r-ps28","113872"
"25127","ENSMUSG00000092239",656,"1700031A10Rik","73286"
"25128","ENSMUSG00000092241",784,"Gm20522","105245272"
"25129","ENSMUSG00000092243",927,"Gm7030","630294"
"25130","ENSMUSG00000092244",1413,"Esp34","100126773"
"25131","ENSMUSG00000092245",520,"Gm17973","100416216"
"25132","ENSMUSG00000092247",737,"Gm20426","108169154"
"25133","ENSMUSG00000092248",989,"Vmn1r-ps63","100312509"
"25134","ENSMUSG00000092251",339,"Trav9n-1","279872"
"25135","ENSMUSG00000092253",608,"H2-Q3","625285"
"25136","ENSMUSG00000092257",1004,"Gm2308","100039556"
"25137","ENSMUSG00000092259",861,"Vmn2r-ps68","620683"
"25138","ENSMUSG00000092260",2299,"Zfp963","620419"
"25139","ENSMUSG00000092269",2620,"Gm9577","672822"
"25140","ENSMUSG00000092271",949,"Vmn1r-ps46","100041666"
"25141","ENSMUSG00000092274",21163,"Neat1","66961"
"25142","ENSMUSG00000092276",414,"1700116B05Rik","78639"
"25143","ENSMUSG00000092285",965,"Vmn1r-ps56","100312502"
"25144","ENSMUSG00000092287",337,"Vmn2r-ps77","100124567"
"25145","ENSMUSG00000092292",1671,"Olfr113","258286"
"25146","ENSMUSG00000092297",960,"Vmn1r258","100043079"
"25147","ENSMUSG00000092300",1548,"Cdk3","69681"
"25148","ENSMUSG00000092303",785,"Vmn1r-ps29","100312490"
"25149","ENSMUSG00000092305",1676,"Prps1l1","75456"
"25150","ENSMUSG00000092307",739,"Vmn2r-ps76","100124566"
"25151","ENSMUSG00000092308",2747,"Gm3623","100042009"
"25152","ENSMUSG00000092311",840,"Vmn1r-ps26","113870"
"25153","ENSMUSG00000092314",1628,"Gm3563","100041883"
"25154","ENSMUSG00000092322",1117,"Esp36","100126765"
"25155","ENSMUSG00000092326",392,"Vmn1r-ps55","100312501"
"25156","ENSMUSG00000092328",2598,"Vmn2r-ps57","110931"
"25157","ENSMUSG00000092330",2052,"Vmn2r-ps82","637667"
"25158","ENSMUSG00000092331",612,"Vmn1r-ps66","100312511"
"25159","ENSMUSG00000092335",1425,"Zfp977","637776"
"25160","ENSMUSG00000092336",343,"Vmn1r-ps40","100312479"
"25161","ENSMUSG00000092341",6988,"Malat1","72289"
"25162","ENSMUSG00000092342",1311,"Esp31","100126768"
"25163","ENSMUSG00000092349",807,"Smim40","474160"
"25164","ENSMUSG00000092351",655,"Vmn1r-ps64","100312510"
"25165","ENSMUSG00000092353",1384,"Gm3363","100041479"
"25166","ENSMUSG00000092357",2368,"Vmn2r-ps83","666418"
"25167","ENSMUSG00000092359",399,"Vmn1r-ps68","100312513"
"25168","ENSMUSG00000092365",978,"BC023719","100416360"
"25169","ENSMUSG00000092369",770,"1700039E22Rik","73322"
"25170","ENSMUSG00000092370",242,"Vmn2r-ps58","100124556"
"25171","ENSMUSG00000092376",939,"Gm19203","100418423"
"25172","ENSMUSG00000092383",514,"H2-Pb","108168314"
"25173","ENSMUSG00000092387",1658,"Gm7648","665470"
"25174","ENSMUSG00000092388",743,"Olfr306-ps1","404377"
"25175","ENSMUSG00000092390",1406,"LOC118568338","118568338"
"25176","ENSMUSG00000092396",841,"Olfr758-ps1","404422"
"25177","ENSMUSG00000092397",2586,"C130080G10Rik","100303644"
"25178","ENSMUSG00000092398",199,"Vmn1r-ps59","100312505"
"25179","ENSMUSG00000092399",1034,"4930556N13Rik","75285"
"25180","ENSMUSG00000092411",1429,"Gm5594","100534301"
"25181","ENSMUSG00000092413",2599,"Olfr115","257908"
"25182","ENSMUSG00000092416",4868,"Zfp141","434178"
"25183","ENSMUSG00000092417",1879,"Gpank1","81845"
"25184","ENSMUSG00000092419",871,"Vmn2r-ps86","621096"
"25185","ENSMUSG00000092422",220,"Vmn2r-ps65","100124561"
"25186","ENSMUSG00000092426",577,"Gm18779","100417717"
"25187","ENSMUSG00000092433",2558,"Vmn2r-ps40","665495"
"25188","ENSMUSG00000092437",573,"Rpl9-ps9","383240"
"25189","ENSMUSG00000092439",1044,"Vmn2r-ps37","628368"
"25190","ENSMUSG00000092440",308,"Vmn2r-ps78","100124568"
"25191","ENSMUSG00000092441",2556,"Vmn2r-ps46","665582"
"25192","ENSMUSG00000092444",401,"Gm18733","100417644"
"25193","ENSMUSG00000092450",238,"Vmn1r-ps31","100312492"
"25194","ENSMUSG00000092451",2596,"Vmn2r-ps56","628403"
"25195","ENSMUSG00000092452",2435,"Vmn2r-ps45","665571"
"25196","ENSMUSG00000092456",2269,"V1rd19","404287"
"25197","ENSMUSG00000092456",2269,"V1rd18","404288"
"25198","ENSMUSG00000092461",862,"Gm18833","100417797"
"25199","ENSMUSG00000092464",1096,"Gm8902","667968"
"25200","ENSMUSG00000092468",658,"Gm18520","100417307"
"25201","ENSMUSG00000092471",1383,"Cyp21a2-ps","632302"
"25202","ENSMUSG00000092473",5060,"Vmn1r180","232962"
"25203","ENSMUSG00000092476",951,"Vmn1r-ps65","100042446"
"25204","ENSMUSG00000092485",571,"Rpl9-ps5","620340"
"25205","ENSMUSG00000092487",924,"Vmn1r-ps71","667166"
"25206","ENSMUSG00000092488",1070,"Gm18159","100416560"
"25207","ENSMUSG00000092489",922,"Vmn1r-ps53","628853"
"25208","ENSMUSG00000092490",825,"Gm20482","102632136"
"25209","ENSMUSG00000092496",923,"Vmn1r-ps84","100043095"
"25210","ENSMUSG00000092499",585,"1700092C10Rik","73554"
"25211","ENSMUSG00000092502",313,"Gm4252","100043134"
"25212","ENSMUSG00000092508",939,"H2-M10.5-ps1","100043140"
"25213","ENSMUSG00000092510",604,"Gm18343","100416974"
"25214","ENSMUSG00000092514",547,"Vmn1r-ps86","100312515"
"25215","ENSMUSG00000092515",1059,"C87198","97836"
"25216","ENSMUSG00000092517",1333,"Art2a","11871"
"25217","ENSMUSG00000092518",2744,"Garin5b","243822"
"25218","ENSMUSG00000092519",1373,"Actl9","69481"
"25219","ENSMUSG00000092522",1006,"Gm20389","102635958"
"25220","ENSMUSG00000092524",928,"Olfr756-ps1","257805"
"25221","ENSMUSG00000092526",710,"Gm17907","100416076"
"25222","ENSMUSG00000092528",3422,"Nlrp1c-ps","627984"
"25223","ENSMUSG00000092530",523,"Vmn2r-ps64","100124560"
"25224","ENSMUSG00000092532",897,"Vmn2r-ps84","100039471"
"25225","ENSMUSG00000092533",907,"Vmn2r-ps72","666358"
"25226","ENSMUSG00000092535",822,"Vmn1r-ps61","100312507"
"25227","ENSMUSG00000092540",329,"Gm8738","115487806"
"25228","ENSMUSG00000092543",658,"Skiv2l-ps1","100418288"
"25229","ENSMUSG00000092545",2615,"Gm20319","100504628"
"25230","ENSMUSG00000092547",966,"Vmn1r-ps80","667536"
"25231","ENSMUSG00000092548",980,"Vmn2r-ps41","628128"
"25232","ENSMUSG00000092551",2367,"Gm20287","100504559"
"25233","ENSMUSG00000092552",585,"Gm4287","100043191"
"25234","ENSMUSG00000092554",511,"Gm18128","100416478"
"25235","ENSMUSG00000092558",7324,"Med20","56771"
"25236","ENSMUSG00000092561",2555,"Gm4011","100042754"
"25237","ENSMUSG00000092563",555,"Gm3617","100041999"
"25238","ENSMUSG00000092564",2192,"BC051226","407803"
"25239","ENSMUSG00000092568",700,"Olfr759-ps1","258048"
"25240","ENSMUSG00000092570",2069,"Plut","70147"
"25241","ENSMUSG00000092572",3466,"Serpinb10","241197"
"25242","ENSMUSG00000092573",2473,"Vmn2r-ps43","665539"
"25243","ENSMUSG00000092574",915,"2810047C21Rik1","105242405"
"25244","ENSMUSG00000092575",1519,"Gm5583","100534303"
"25245","ENSMUSG00000092578",1722,"4930488B22Rik","74971"
"25246","ENSMUSG00000092579",2102,"Vmn1r62","81016"
"25247","ENSMUSG00000092580",955,"Vmn1r-ps45","100312483"
"25248","ENSMUSG00000092583",2353,"Vmn2r-ps53","666065"
"25249","ENSMUSG00000092586",1367,"Ly6g6c","68468"
"25250","ENSMUSG00000092587",940,"Vmn2r-ps85","100124570"
"25251","ENSMUSG00000092599",376,"1700010K23Rik","75501"
"25252","ENSMUSG00000092607",2165,"Scnm1","69269"
"25253","ENSMUSG00000092608",857,"Vmn2r-ps81","637652"
"25254","ENSMUSG00000092610",691,"Vmn1r-ps67","100312512"
"25255","ENSMUSG00000092614",2557,"Vmn2r-ps47","665598"
"25256","ENSMUSG00000092615",927,"Olfr762-ps1","404424"
"25257","ENSMUSG00000092616",570,"Vmn1r-ps74","673902"
"25258","ENSMUSG00000092618",1751,"Btnl6","624681"
"25259","ENSMUSG00000092621",1256,"Vmn2r-ps66","620641"
"25260","ENSMUSG00000092622",2050,"Khdc3","66991"
"25261","ENSMUSG00000092629",890,"Vmn1r-ps85","384573"
"25262","ENSMUSG00000092633",64,"Mir3962","100628615"
"25263","ENSMUSG00000092638",60,"Mir5112","100628586"
"25264","ENSMUSG00000092639",74,"Mir3964","100628607"
"25265","ENSMUSG00000092652",63,"Mir3104","100526509"
"25266","ENSMUSG00000092659",65,"Mir3100","100526504"
"25267","ENSMUSG00000092673",84,"Mir3067","100526532"
"25268","ENSMUSG00000092677",73,"Mir5106","100628618"
"25269","ENSMUSG00000092679",78,"Mir5129","100628598"
"25270","ENSMUSG00000092680",79,"Snord55","100216533"
"25271","ENSMUSG00000092687",63,"Gm25744","115488834"
"25272","ENSMUSG00000092695",96,"Mir3092","100526525"
"25273","ENSMUSG00000092696",77,"Mir5133","100628602"
"25274","ENSMUSG00000092704",65,"Gm24512","115490262"
"25275","ENSMUSG00000092710",134,"Gm22857","115485638"
"25276","ENSMUSG00000092713",76,"Gm22858","115488835"
"25277","ENSMUSG00000092727",105,"Mir3062","100526545"
"25278","ENSMUSG00000092730",130,"Snora24","100306957"
"25279","ENSMUSG00000092734",64,"Mir5100","100628625"
"25280","ENSMUSG00000092738",79,"Mir5135","100628604"
"25281","ENSMUSG00000092741",85,"Mir3074-1","100526474"
"25282","ENSMUSG00000092743",158,"Gm22177","115486671"
"25283","ENSMUSG00000092745",89,"Mir5122","100628620"
"25284","ENSMUSG00000092751",79,"Mir3080","100526477"
"25285","ENSMUSG00000092752",78,"Mir3473a","100499528"
"25286","ENSMUSG00000092761",78,"Mir5120","100628590"
"25287","ENSMUSG00000092765",79,"Mir3154","104795665"
"25288","ENSMUSG00000092770",96,"Mirlet7a-2","723965"
