"","ENSEMBL","Length","SYMBOL","ENTREZID"
"34485","ENSG00000280707",1383,"HPAT5","112590798"
"34486","ENSG00000280709",3050,"LINC02203","727924"
"34487","ENSG00000280719",3550,"PCAT5","102578074"
"34488","ENSG00000280725",2043,"LINC00251","552859"
"34489","ENSG00000280739",19648,"EIF1B-AS1","440952"
"34490","ENSG00000280744",331,"LINC01173","106144537"
"34491","ENSG00000280752",685,"LINC00850","101241891"
"34492","ENSG00000280757",1275,"DUX4L1","22947"
"34493","ENSG00000280780",5458,"JAKMIP2-AS1","153469"
"34494","ENSG00000280789",3874,"PAGR1","79447"
"34495","ENSG00000280798",3306,"LINC00294","283267"
"34496","ENSG00000280799",1275,"DUX4L5","653545"
"34497","ENSG00000280809",9650,"LINC00836","101929052"
"34498","ENSG00000280837",2306,"CPS1-IT1","29034"
"34499","ENSG00000280852",1161,"LOC653653","653653"
"34500","ENSG00000280870",4172,"MIR325HG","101928469"
"34501","ENSG00000280894",132,"SNORA50D","109616958"
"34502","ENSG00000280913",1476,"CTSLP2","1517"
"34503","ENSG00000280924",1289,"LINC00628","127841"
"34504","ENSG00000280927",3886,"CTBP1-AS","285463"
"34505","ENSG00000280953",3190,"LINC01163","101927381"
"34506","ENSG00000280961",344,"TTTY3B","474148"
"34507","ENSG00000280969",848,"RPS4Y2","140032"
"34508","ENSG00000280987",6355,"MATR3","9782"
"34509","ENSG00000280989",1232,"LINC00581","100874531"
"34510","ENSG00000280997",1752,"CCAT2","101805488"
"34511","ENSG00000281000",217,"SNORD3D","780854"
"34512","ENSG00000281005",2468,"LINC00921","283876"
"34513","ENSG00000281026",4890,"N4BP2L2-IT2","116828"
"34514","ENSG00000281058",1275,"DUX4L6","653544"
"34515","ENSG00000281087",622,"LOC102724737","102724737"
"34516","ENSG00000281097",982,"LINC01395","101929557"
"34517","ENSG00000281103",8805,"TRG-AS1","100506776"
"34518","ENSG00000281106",4153,"TMEM272","283521"
"34519","ENSG00000281128",4823,"PTENP1-AS","101243555"
"34520","ENSG00000281131",1436,"SCHLAP1","101669767"
"34521","ENSG00000281156",90,"MIR3651","100500918"
"34522","ENSG00000281183",2283,"NPTN-IT1","101241892"
"34523","ENSG00000281186",1114,"LINC00706","100652997"
"34524","ENSG00000281189",1906,"GHET1","102723099"
"34525","ENSG00000281196",2381,"LINC00934","144742"
"34526","ENSG00000281202",2226,"LINC01097","285547"
"34527","ENSG00000281207",4800,"SLFNL1-AS1","100507178"
"34528","ENSG00000281219",713,"LINC00254","64735"
"34529","ENSG00000281264",1021,"SALRNA3","104548972"
"34530","ENSG00000281347",2700,"NF1P2","440225"
"34531","ENSG00000281357",10408,"ARRDC3-AS1","100129716"
"34532","ENSG00000281358",790,"RASSF1-AS1","102060282"
"34533","ENSG00000281371",1874,"INE2","8551"
"34534","ENSG00000281376",1903,"ABALON","103021294"
"34535","ENSG00000281392",9733,"LINC00506","100846978"
"34536","ENSG00000281394",129,"SCARNA4","677771"
"34537","ENSG00000281404",5096,"LINC01176","100506516"
"34538","ENSG00000281406",6731,"BLACAT1","101669762"
"34539","ENSG00000281426",66,"MIR548BB","103504735"
"34540","ENSG00000281450",1506,"PANDAR","101154753"
"34541","ENSG00000281453",1371,"TGFB2-OT1","103611157"
"34542","ENSG00000281473",531,"PISRT1","140464"
"34543","ENSG00000281491",749,"DNAJB5-DT","101926900"
"34544","ENSG00000281560",2647,"LSINCT5","101234261"
"34545","ENSG00000281591",3363,"DBET","100419743"
"34546","ENSG00000281627",1275,"DUX4L3","653548"
"34547","ENSG00000281649",10501,"EBLN3P","100506710"
"34548","ENSG00000281652",1275,"DUX4L7","653543"
"34549","ENSG00000281655",1140,"LOC101928477","101928477"
"34550","ENSG00000281664",1906,"LINC00538","100861504"
"34551","ENSG00000281691",1386,"RBM5-AS1","100775107"
"34552","ENSG00000281692",8999,"PACRG-AS1","285796"
"34553","ENSG00000281696",82,"MIR664A","100302234"
"34554","ENSG00000281706",5510,"LINC01012","100507173"
"34555","ENSG00000281708",2177,"ERC2-IT1","711"
"34556","ENSG00000281720",1275,"DUX4L8","26583"
"34557","ENSG00000281731",7527,"METTL14-DT","101929741"
"34558","ENSG00000281732",3629,"LOC284933","284933"
"34559","ENSG00000281756",762,"C2-AS1","102060414"
"34560","ENSG00000281778",3614,"LINC00550","338862"
"34561","ENSG00000281831",1889,"HCP5B","352990"
"34562","ENSG00000281832",2065,"LINC00602","441177"
"34563","ENSG00000281842",87,"MIR1291","100302221"
"34564","ENSG00000281859",69,"SNORD38B","94163"
"34565","ENSG00000281880",8565,"PAX6-AS1","440034"
"34566","ENSG00000281880",8565,"PAUPAR","103157000"
"34567","ENSG00000281887",2148,"GIMAP1-GIMAP5","100527949"
"34568","ENSG00000281910",136,"SNORA50A","677830"
"34569","ENSG00000281912",1710,"LINC01144","400752"
"34570","ENSG00000281958",51,"TRBJ1-4","28632"
"34571","ENSG00000281990",353,"IGHV1-69-2","28458"
"34572","ENSG00000281991",1649,"TMEM265","100862671"
"34573","ENSG00000282033",823,"LOC105373553","105373553"
"34574","ENSG00000282122",402,"IGHV7-4-1","57289"
"34575","ENSG00000282133",50,"TRBJ1-3","28633"
"34576","ENSG00000282137",913,"OR4G3P","26679"
"34577","ENSG00000282164",7773,"PEG13","359809"
"34578","ENSG00000282173",50,"TRBJ1-5","28631"
"34579","ENSG00000282277",256,"CYP3A51P","1578"
"34580","ENSG00000282301",1886,"CYP3A7-CYP3A51P","100861540"
"34581","ENSG00000282308",573,"DPRXP3","503644"
"34582","ENSG00000282320",48,"TRBJ1-1","28635"
"34583","ENSG00000282321",297,"MTND1P7","100873172"
"34584","ENSG00000282375",1827,"LOC401442","401442"
"34585","ENSG00000282408",415,"LOC105377924","105377924"
"34586","ENSG00000282419",4293,"TEX13D","100132015"
"34587","ENSG00000282420",48,"TRBJ1-2","28634"
"34588","ENSG00000282431",12,"TRBD1","28637"
"34589","ENSG00000282458",6331,"WASH5P","375690"
"34590","ENSG00000282499",381,"TRBV25-1","28562"
"34591","ENSG00000282511",980,"CLUHP10","107161230"
"34592","ENSG00000282556",5720,"LOC101927825","101927825"
"34593","ENSG00000282591",1285,"FAM138F","641702"
"34594","ENSG00000282600",350,"IGHV3-69-1","28402"
"34595","ENSG00000282608",2560,"ADORA3","140"
"34596","ENSG00000282625",261,"MRPL57P8","359732"
"34597","ENSG00000282639",353,"IGHV3-64D","102723170"
"34598","ENSG00000282757",1117,"DUXB","100033411"
"34599","ENSG00000282780",53,"TRBJ1-6","28630"
"34600","ENSG00000282815",5346,"TEX13C","100129520"
"34601","ENSG00000282826",6521,"FRG1CP","100289097"
"34602","ENSG00000282851",3045,"BISPR","105221694"
"34603","ENSG00000282872",1203,"C1orf232","110806296"
"34604","ENSG00000282881",2270,"TMEM275","105378696"
"34605","ENSG00000282894",958,"DUX4L33","107080551"
"34606","ENSG00000282904",1126,"LOC107986277","107986277"
"34607","ENSG00000282916",1791,"LINC02746","105369431"
"34608","ENSG00000282917",2560,"LOC101927179","101927179"
"34609","ENSG00000282921",199,"CFTRP2","107080633"
"34610","ENSG00000282935",1253,"DUX4L34","105379479"
"34611","ENSG00000282936",4843,"LOC122526780","122526780"
"34612","ENSG00000282939",394,"TRBV7-2","28596"
"34613","ENSG00000282961",12727,"PRNCR1","101867536"
"34614","ENSG00000282977",590,"PCBP2-OT1","102157401"
"34615","ENSG00000283020",728,"DUX4L37","107080108"
"34616","ENSG00000283036",1019,"LINC01988","100506319"
"34617","ENSG00000283039",3159,"KLF18","105378952"
"34618","ENSG00000283041",1314,"LOC729998","729998"
"34619","ENSG00000283050",10418,"GTF2IP12","101926918"
"34620","ENSG00000283051",513,"LINC01668","101928311"
"34621","ENSG00000283063",424,"TRBV6-3","28604"
"34622","ENSG00000283069",756,"DUX4L32","107075316"
"34623","ENSG00000283071",732,"LBHD2","107984640"
"34624","ENSG00000283083",1079,"LINC02498","102723525"
"34625","ENSG00000283093",1620,"CENPVL2","441495"
"34626","ENSG00000283117",3118,"MGC4859","79150"
"34627","ENSG00000283122",3347,"HYMAI","57061"
"34628","ENSG00000283126",77,"MIR1297","100302187"
"34629","ENSG00000283131",773,"MTND2P41","109729121"
"34630","ENSG00000283146",54,"MIR548AU","100847045"
"34631","ENSG00000283152",81,"MIR3120","100422882"
"34632","ENSG00000283154",4712,"SCHIP1","29970"
"34633","ENSG00000283154",4712,"IQCJ-SCHIP1","100505385"
"34634","ENSG00000283159",72,"MIR665","100126315"
"34635","ENSG00000283160",60,"MIR4521","100616406"
"34636","ENSG00000283165",86,"MIR203B","100616173"
"34637","ENSG00000283166",1041,"MTND2P27","100873232"
"34638","ENSG00000283170",76,"MIR382","494331"
"34639","ENSG00000283172",97,"MIR548D1","693130"
"34640","ENSG00000283175",1973,"LOC101929130","101929130"
"34641","ENSG00000283178",1552,"LOC100289206","100289206"
"34642","ENSG00000283180",66,"MIR6767","102465459"
"34643","ENSG00000283183",3344,"LOC105374338","105374338"
"34644","ENSG00000283188",55,"MIR2052","100302260"
"34645","ENSG00000283193",93,"MIR1243","100302188"
"34646","ENSG00000283195",210,"IGHVII-43-1","28367"
"34647","ENSG00000283196",2414,"LOC107985911","107985911"
"34648","ENSG00000283199",3833,"C13orf46","100507747"
"34649","ENSG00000283200",59,"MIR1206","100302170"
"34650","ENSG00000283201",1904,"ZNF724","440519"
"34651","ENSG00000283203",73,"MIR1246","100302142"
"34652","ENSG00000283204",53,"MIR4434","100616419"
"34653","ENSG00000283205",670,"LOC122394732","122394732"
"34654","ENSG00000283206",72,"MIR941-1","100126329"
"34655","ENSG00000283207",63,"MIR1255B1","100313806"
"34656","ENSG00000283210",71,"MIR1322","100302166"
"34657","ENSG00000283212",77,"MIR642B","100500845"
"34658","ENSG00000283215",2065,"LINC02537","285857"
"34659","ENSG00000283218",51,"MIR302F","100302131"
"34660","ENSG00000283222",81,"MIR4433A","100616265"
"34661","ENSG00000283225",86,"MIR3199-2","100422998"
"34662","ENSG00000283227",762,"SPRR5","110806278"
"34663","ENSG00000283232",992,"CYP2C23P","107436076"
"34664","ENSG00000283237",97,"MIR550B1","100500883"
"34665","ENSG00000283238",69,"MIR1245B","100616324"
"34666","ENSG00000283239",7139,"KBTBD11-OT1","104266957"
"34667","ENSG00000283242",88,"MIR384","494333"
"34668","ENSG00000283247",3730,"CCDC201","114515518"
"34669","ENSG00000283267",3873,"FAM237B","107986818"
"34670","ENSG00000283268",485,"TEX54","111216277"
"34671","ENSG00000283274",151,"RNA5-8SP","110467518"
"34672","ENSG00000283275",87,"MIR4275","100422937"
"34673","ENSG00000283278",95,"MIR3914-2","100500920"
"34674","ENSG00000283279",66,"MIR376C","442913"
"34675","ENSG00000283281",59,"MIR7978","102465859"
"34676","ENSG00000283288",1296,"SMIM33","111064649"
"34677","ENSG00000283289",87,"MIR524","574478"
"34678","ENSG00000283291",152,"LOC110467522","110467522"
"34679","ENSG00000283293",328,"RN7SK","125050"
"34680","ENSG00000283296",64,"MIR4256","100422976"
"34681","ENSG00000283297",1116,"TEX52","101929469"
"34682","ENSG00000283298",64,"MIR4272","100422941"
"34683","ENSG00000283301",54,"MIR4520-2","100616466"
"34684","ENSG00000283307",903,"OR5AK4P","219525"
"34685","ENSG00000283314",1622,"LINC02357","105374540"
"34686","ENSG00000283320",62,"MIR103B2","100302282"
"34687","ENSG00000283324",1229,"CTXND2","100996521"
"34688","ENSG00000283326",66,"MIR6860","102465518"
"34689","ENSG00000283327",72,"MIR6841","102465506"
"34690","ENSG00000283329",1078,"FAM240B","110806297"
"34691","ENSG00000283330",87,"MIR518D","574489"
"34692","ENSG00000283333",49,"MIR7977","102465858"
"34693","ENSG00000283334",88,"MIR4536-1","100616155"
"34694","ENSG00000283335",88,"MIR219B","100616335"
"34695","ENSG00000283340",85,"MIR3119-1","100422839"
"34696","ENSG00000283343",65,"MIR4320","100422865"
"34697","ENSG00000283345",1206,"MPHOSPH10P3","100652840"
"34698","ENSG00000283346",71,"MIR6511B2","102465985"
"34699","ENSG00000283349",664,"PFN5P","112422909"
"34700","ENSG00000283351",82,"MIR3910-2","100500902"
"34701","ENSG00000283352",675,"LINC00680-GUSBP4","106660613"
"34702","ENSG00000283359",70,"MIR3977","100616297"
"34703","ENSG00000283361",2354,"CFAP97D2","101929355"
"34704","ENSG00000283364",68,"MIR451B","100616273"
"34705","ENSG00000283377",956,"MTND1P25","100288950"
"34706","ENSG00000283378",1728,"CNTNAP3C","100289279"
"34707","ENSG00000283379",87,"MIR3688-2","100616303"
"34708","ENSG00000283385",69,"MIR4524A","100616316"
"34709","ENSG00000283386",73,"MIR4659B","100616372"
"34710","ENSG00000283394",67,"MIR7515","102466235"
"34711","ENSG00000283399",1329,"LOC100887080","100887080"
"34712","ENSG00000283403",3113,"LOC100420587","100420587"
"34713","ENSG00000283409",95,"MIR3662","100500880"
"34714","ENSG00000283416",80,"MIR1910","100302261"
"34715","ENSG00000283419",71,"MIR6874","102466203"
"34716","ENSG00000283420",69,"MIR4278","100422999"
"34717","ENSG00000283426",416,"SMBD1P","111674481"
"34718","ENSG00000283428",606,"CCDC195","110806281"
"34719","ENSG00000283429",85,"MIR1244-3","100422872"
"34720","ENSG00000283433",119,"RNA5SP532","112441442"
"34721","ENSG00000283434",3329,"CSNKA2IP","111064647"
"34722","ENSG00000283435",79,"MIR1321","100302171"
"34723","ENSG00000283439",3695,"SPEM3","107983988"
"34724","ENSG00000283440",1001,"LINC01260","79015"
"34725","ENSG00000283441",73,"MIR499B","100616134"
"34726","ENSG00000283443",5352,"LOC121676924","121676924"
"34727","ENSG00000283444",831,"GPR141BP","100420413"
"34728","ENSG00000283450",64,"MIR486-2","102465696"
"34729","ENSG00000283453",3018,"PRIM2BP","100996481"
"34730","ENSG00000283455",87,"MIR523","574471"
"34731","ENSG00000283456",264,"MTND1P37","109729170"
"34732","ENSG00000283461",97,"MIR550B2","100500830"
"34733","ENSG00000283463",1256,"HSFX4","101927685"
"34734","ENSG00000283468",55,"MIR4454","100616234"
"34735","ENSG00000283469",75,"MIR3130-1","100422993"
"34736","ENSG00000283471",90,"MIR6863","102466752"
"34737","ENSG00000283473",1736,"FAM240A","100132146"
"34738","ENSG00000283474",60,"MIR6828","102465497"
"34739","ENSG00000283475",85,"MIR1244-4","103504734"
"34740","ENSG00000283476",62,"MIR1279","100302182"
"34741","ENSG00000283477",62,"MIR6079","102464830"
"34742","ENSG00000283481",270,"MTND4LP32","109729156"
"34743","ENSG00000283484",78,"MIR3529","100616238"
"34744","ENSG00000283487",64,"MIR4501","100616137"
"34745","ENSG00000283490",101,"MIR518C","574477"
"34746","ENSG00000283492",57,"MIR7153","102465690"
"34747","ENSG00000283493",55,"MIR6086","102466519"
"34748","ENSG00000283496",1044,"ZNF511-PRAP1","104326056"
"34749","ENSG00000283497",81,"MIR3160-2","100422825"
"34750","ENSG00000283498",85,"MIR1244-2","100422885"
"34751","ENSG00000283503",13545,"LINC01902","105372079"
"34752","ENSG00000283505",60,"MIR5681B","100847091"
"34753","ENSG00000283506",60,"MIR7157","102465692"
"34754","ENSG00000283507",143,"MIR1302-1","100302227"
"34755","ENSG00000283513",72,"MIR941-3","100126352"
"34756","ENSG00000283514",70,"MIR3975","100616257"
"34757","ENSG00000283515",3948,"ZNF544","27300"
"34758","ENSG00000283516",910,"LITAFD","101929989"
"34759","ENSG00000283522",80,"MIR3150A","100422964"
"34760","ENSG00000283523",63,"MIR3926-2","100500838"
"34761","ENSG00000283524",940,"OR11J7P","100288112"
"34762","ENSG00000283525",1703,"LOC105372412","105372412"
"34763","ENSG00000283526",2498,"PRRT1B","642515"
"34764","ENSG00000283532",65,"MIR4317","100422840"
"34765","ENSG00000283534",70,"MIR374C","100500807"
"34766","ENSG00000283536",823,"LOC122455340","122455340"
"34767","ENSG00000283540",87,"MIR520F","574464"
"34768","ENSG00000283541",1518,"LOC101930090","101930090"
"34769","ENSG00000283542",532,"OASL2P","111216278"
"34770","ENSG00000283544",838,"LOC101930420","101930420"
"34771","ENSG00000283547",681,"MTATP6P8","107131119"
"34772","ENSG00000283550",49,"MIR2054","100302267"
"34773","ENSG00000283551",67,"SNORD98","692211"
"34774","ENSG00000283554",1870,"LINC02341","105370177"
"34775","ENSG00000283556",100,"MIR376B","574435"
"34776","ENSG00000283558",81,"MIR3158-2","100423033"
"34777","ENSG00000283561",80,"MIR376A2","664615"
"34778","ENSG00000283566",436,"LOC100996792","100996792"
"34779","ENSG00000283567",1337,"C19orf85","111064650"
"34780","ENSG00000283568",152,"LOC110467521","110467521"
"34781","ENSG00000283569",78,"MIR4773-2","100616418"
"34782","ENSG00000283572",61,"MIR4251","100422968"
"34783","ENSG00000283578",498,"MTND5P42","109729157"
"34784","ENSG00000283588",68,"MIR376A1","494325"
"34785","ENSG00000283591",49,"MIR4430","100616136"
"34786","ENSG00000283594",463,"FAM236C","109729126"
"34787","ENSG00000283597",4233,"FAM169B","283777"
"34788","ENSG00000283598",60,"MIR1295B","100847009"
"34789","ENSG00000283599",1791,"LOC101059915","101059915"
"34790","ENSG00000283601",361,"MS4A19P","116435280"
"34791","ENSG00000283603",60,"MIR4302","100422897"
"34792","ENSG00000283604",67,"MIR338","442906"
"34793","ENSG00000283605",898,"OR4C48P","403259"
"34794","ENSG00000283607",257,"IGHVII-30-21","107548099"
"34795","ENSG00000283609",67,"MIR4662A","100616221"
"34796","ENSG00000283611",444,"TMEM274P","113391335"
"34797","ENSG00000283612",62,"MIR103B1","100302238"
"34798","ENSG00000283613",1157,"CUPIN1P","116435282"
"34799","ENSG00000283614",76,"MIR7973-2","102465855"
"34800","ENSG00000283615",53,"MIR924","100126323"
"34801","ENSG00000283616",76,"MIR5683","100847034"
"34802","ENSG00000283621",65,"MIR6759","102466729"
"34803","ENSG00000283622",56,"MIR4328","100422932"
"34804","ENSG00000283626",678,"MTATP6P10","107403069"
"34805","ENSG00000283632",3191,"EXOC3L2","90332"
"34806","ENSG00000283634",56,"MIR3155B","100628560"
"34807","ENSG00000283637",80,"MIR4776-2","100616472"
"34808","ENSG00000283639",65,"MIR9500","103504730"
"34809","ENSG00000283644",180,"ETDC","110806299"
"34810","ENSG00000283645",59,"MIR5583-2","100846997"
"34811","ENSG00000283646",2951,"LINC02009","105377068"
"34812","ENSG00000283654",3229,"CIROP","100128908"
"34813","ENSG00000283656",62,"MIR4483","100616162"
"34814","ENSG00000283664",75,"MIR4679-1","100616128"
"34815","ENSG00000283665",96,"MIR3974","100616279"
"34816","ENSG00000283672",74,"MIR4678","100616296"
"34817","ENSG00000283673",47,"MIR4531","100616355"
"34818","ENSG00000283674",16933,"LOC729732","729732"
"34819","ENSG00000283676",76,"MIR5087","100847044"
"34820","ENSG00000283677",100,"MIR3913-2","100500868"
"34821","ENSG00000283678",70,"MIR6830","102465498"
"34822","ENSG00000283680",947,"OR11K1P","81109"
"34823","ENSG00000283682",76,"MIR548AH","100616254"
"34824","ENSG00000283683",3180,"MYOCOS","110806290"
"34825","ENSG00000283685",87,"MIR522","574495"
"34826","ENSG00000283688",77,"MIR6715B","102465427"
"34827","ENSG00000283690",68,"MIR3116-2","100422946"
"34828","ENSG00000283694",79,"MIR3202-2","100422877"
"34829","ENSG00000283697",1256,"HSFX3","101928917"
"34830","ENSG00000283699",60,"MIR4481","100616320"
"34831","ENSG00000283701",96,"MIR555","693140"
"34832","ENSG00000283703",5148,"VSIG10L2","338667"
"34833","ENSG00000283705",78,"MIR92A1","407048"
"34834","ENSG00000283706",1332,"PRSS50","29122"
"34835","ENSG00000283709",5545,"FAM238C","387644"
"34836","ENSG00000283710",67,"MIR1204","100302185"
"34837","ENSG00000283712",65,"MIR6727","102465435"
"34838","ENSG00000283717",81,"MIR6831","102465499"
"34839","ENSG00000283721",78,"MIR6884","102466757"
"34840","ENSG00000283724",60,"MIR6732","102465438"
